bigram,n,star,pec
parking lot,194,5,0.005822328931572629
apple store,191,5,0.005732292917166867
iphone 6,191,5,0.005732292917166867
store manager,182,5,0.0054621848739495795
hair cut,181,5,0.005432172869147659
friendly helpful,179,5,0.005372148859543817
pleasantly surprised,179,5,0.005372148859543817
ni love,178,5,0.005342136854741897
family owned,175,5,0.005252100840336135
fantastic job,175,5,0.005252100840336135
1 2,173,5,0.005192076830732293
wide variety,173,5,0.005192076830732293
extra mile,172,5,0.005162064825930372
price range,171,5,0.0051320528211284515
sales associate,169,5,0.00507202881152461
weeks ago,169,5,0.00507202881152461
nice selection,164,5,0.004921968787515006
yelp reviews,158,5,0.004741896758703482
entire process,157,5,0.0047118847539015605
vape shop,157,5,0.0047118847539015605
sales person,155,5,0.004651860744297719
2 days,153,5,0.004591836734693878
nthe store,153,5,0.004591836734693878
sales people,152,5,0.004561824729891957
entire staff,150,5,0.004501800720288115
phone call,147,5,0.004411764705882353
2 weeks,146,5,0.0043817527010804325
awesome job,145,5,0.004351740696278511
timely manner,145,5,0.004351740696278511
awesome customer,142,5,0.004261704681872749
bad experience,141,5,0.004231692677070829
local business,140,5,0.004201680672268907
friendly knowledgeable,139,5,0.004171668667466987
incredibly helpful,139,5,0.004171668667466987
pleasant experience,134,5,0.004021608643457383
wide selection,134,5,0.004021608643457383
super clean,133,5,0.003991596638655462
super cool,132,5,0.0039615846338535415
45 minutes,129,5,0.003871548619447779
food court,128,5,0.0038415366146458585
awesome experience,126,5,0.003781512605042017
hard drive,126,5,0.003781512605042017
hidden gem,126,5,0.003781512605042017
love coming,125,5,0.003751500600240096
trader joe's,124,5,0.003721488595438175
extremely happy,123,5,0.0036914765906362547
nice people,121,5,0.003631452581032413
customer service,5192,1,0.2496874098297586
worst customer,479,1,0.023035491007021257
credit card,455,1,0.021881311916899106
20 minutes,373,1,0.01793786669231509
10 minutes,361,1,0.017360777147254015
30 minutes,355,1,0.017072232374723478
store manager,339,1,0.016302779647975378
horrible customer,337,1,0.016206598057131864
15 minutes,318,1,0.015292872944118496
2 weeks,306,1,0.01471578339905742
poor customer,293,1,0.014090603058574588
front desk,272,1,0.013080696354717708
phone call,270,1,0.012984514763874194
sales person,264,1,0.012695969991343656
home depot,260,1,0.012503606809656632
las vegas,249,1,0.011974608060017313
5 minutes,234,1,0.011253246128690969
terrible customer,234,1,0.011253246128690969
3 weeks,222,1,0.010676156583629894
worst experience,216,1,0.010387611811099356
1 star,210,1,0.010099067038568818
weeks ago,207,1,0.00995479465230355
2 hours,205,1,0.009858613061460037
sales associate,205,1,0.009858613061460037
phone calls,199,1,0.0095700682889295
store credit,198,1,0.009521977493507743
return policy,190,1,0.009137251130133693
extremely rude,189,1,0.009089160334711936
1 2,187,1,0.008992978743868424
gift card,185,1,0.008896797153024912
3 days,184,1,0.008848706357603155
horrible experience,183,1,0.008800615562181398
parking lot,183,1,0.008800615562181398
bad experience,177,1,0.00851207078965086
months ago,176,1,0.008463979994229105
3 times,168,1,0.008079253630855054
horrible service,168,1,0.008079253630855054
45 minutes,161,1,0.00774261806290276
multiple times,161,1,0.00774261806290276
2 days,158,1,0.007598345676637492
buyer beware,158,1,0.007598345676637492
2 months,154,1,0.007405982494950466
0 stars,145,1,0.00697316533615466
sales people,140,1,0.006732711359045879
3 months,139,1,0.006684620563624123
cell phone,133,1,0.006396075791093585
ni called,132,1,0.006347984995671828
worst service,132,1,0.006347984995671828
apple store,126,1,0.006059440223141291
poor service,120,1,0.005770895450610753
sales rep,119,1,0.0057228046551889965
days ago,118,1,0.0056747138597672405
story short,118,1,0.0056747138597672405
24 hours,115,1,0.005530441473501972
6 months,115,1,0.005530441473501972
bad customer,115,1,0.005530441473501972
service skills,112,1,0.005386169087236703
terrible service,112,1,0.005386169087236703
30 days,110,1,0.005289987496393191
terrible experience,110,1,0.005289987496393191
2 3,107,1,0.005145715110127922
5 days,106,1,0.005097624314706165
eye contact,104,1,0.005001442723862653
price match,103,1,0.004953351928440896
bedroom set,102,1,0.00490526113301914
negative stars,102,1,0.00490526113301914
iphone 6,101,1,0.004857170337597384
entire time,100,1,0.004809079542175627
6 weeks,98,1,0.004712897951332115
shopping experience,97,1,0.004664807155910358
step foot,97,1,0.004664807155910358
business days,95,1,0.004568625565066846
4 days,94,1,0.0045205347696450895
absolute worst,94,1,0.0045205347696450895
wal mart,94,1,0.0045205347696450895
delivery date,93,1,0.0044724439742233335
eye exam,93,1,0.0044724439742233335
bad reviews,89,1,0.004280080792536309
sales associates,88,1,0.004231989997114553
poor quality,87,1,0.004183899201692796
3 hours,86,1,0.00413580840627104
4 times,86,1,0.00413580840627104
bad service,85,1,0.004087717610849284
40 minutes,83,1,0.003991536020005771
hard earned,83,1,0.003991536020005771
4 weeks,82,1,0.003943445224584015
bottom line,82,1,0.003943445224584015
corporate office,82,1,0.003943445224584015
10 days,81,1,0.0038953544291622584
cash register,81,1,0.0038953544291622584
incredibly rude,81,1,0.0038953544291622584
card company,80,1,0.003847263633740502
1 hour,79,1,0.003799172838318746
customer care,79,1,0.003799172838318746
4 hours,78,1,0.0037510820428969895
sales guy,77,1,0.003702991247475233
david's bridal,76,1,0.003654900452053477
loyal customer,76,1,0.003654900452053477
hard drive,74,1,0.0035587188612099642
front door,73,1,0.0035106280657882082
customer service,6138,1,0.24636750421449788
worst customer,585,1,0.023480773862085573
credit card,545,1,0.021875250862968612
10 minutes,465,1,0.018664204864734687
home depot,454,1,0.018222686039977523
horrible customer,439,1,0.017620614915308662
20 minutes,429,1,0.01721923416552942
store manager,426,1,0.017098819940595648
15 minutes,415,1,0.016657301115838484
30 minutes,413,1,0.016577024965882637
2 weeks,357,1,0.01432929276711889
poor customer,341,1,0.013687083567472103
phone call,327,1,0.013125150517781167
front desk,316,1,0.012683631693024002
las vegas,306,1,0.012282250943244762
5 minutes,297,1,0.011921008268443445
sales person,289,1,0.011599903668620053
terrible customer,288,1,0.011559765593642128
worst experience,279,1,0.011198522918840813
1 star,263,1,0.010556313719194027
phone calls,261,1,0.01047603756923818
extremely rude,259,1,0.010395761419282331
sales associate,251,1,0.01007465681945894
store credit,247,1,0.009914104519547242
3 weeks,246,1,0.009873966444569319
1 2,236,1,0.009472585694790078
return policy,230,1,0.009231757244922534
2 hours,228,1,0.009151481094966685
3 times,224,1,0.00899092879505499
0 stars,221,1,0.008870514570121217
3 days,218,1,0.008750100345187445
weeks ago,218,1,0.008750100345187445
gift card,211,1,0.008469133820341977
bad experience,204,1,0.008188167295496507
horrible experience,203,1,0.008148029220518584
2 days,202,1,0.00810789114554066
2 months,199,1,0.007987476920606888
months ago,198,1,0.007947338845628964
horrible service,194,1,0.007786786545717268
bad customer,192,1,0.007706510395761419
45 minutes,191,1,0.0076663723207834955
sales people,186,1,0.0074656819458938746
parking lot,185,1,0.007425543870915951
multiple times,181,1,0.0072649915710042545
3 months,179,1,0.007184715421048407
buyer beware,171,1,0.006863610821225014
6 months,168,1,0.006743196596291242
apple store,156,1,0.006261539696556153
story short,151,1,0.006060849321666533
days ago,148,1,0.005940435096732761
cell phone,146,1,0.005860158946776913
ni called,146,1,0.005860158946776913
terrible service,146,1,0.005860158946776913
sales rep,137,1,0.005498916271975596
terrible experience,134,1,0.005378502047041824
price match,132,1,0.005298225897085976
10 days,131,1,0.005258087822108052
eye contact,131,1,0.005258087822108052
service skills,129,1,0.005177811672152204
4 days,125,1,0.005017259372240507
grocery store,119,1,0.004776430922372963
3 hours,118,1,0.004736292847395039
5 days,118,1,0.004736292847395039
poor service,117,1,0.004696154772417115
eye exam,114,1,0.0045757405474833425
negative stars,114,1,0.0045757405474833425
worst service,112,1,0.004495464397527495
4 times,110,1,0.004415188247571647
entire time,110,1,0.004415188247571647
2 3,109,1,0.004375050172593722
30 days,108,1,0.004334912097615798
living spaces,108,1,0.004334912097615798
24 hours,107,1,0.0042947740226378745
shopping experience,107,1,0.0042947740226378745
4 weeks,106,1,0.00425463594765995
6 weeks,104,1,0.004174359797704102
bad service,104,1,0.004174359797704102
called customer,103,1,0.004134221722726178
delivery date,103,1,0.004134221722726178
direct tv,101,1,0.00405394557277033
horrible horrible,101,1,0.00405394557277033
40 minutes,99,1,0.003973669422814482
corporate office,97,1,0.003893393272858634
poor quality,97,1,0.003893393272858634
loyal customer,96,1,0.0038532551978807095
front door,95,1,0.0038131171229027856
step foot,95,1,0.0038131171229027856
business owner,94,1,0.0037729790479248617
4 months,92,1,0.0036927028979690133
business days,92,1,0.0036927028979690133
david's bridal,92,1,0.0036927028979690133
month ago,90,1,0.0036124267480131655
bad reviews,89,1,0.003572288673035241
bottom line,88,1,0.003532150598057317
hard earned,87,1,0.0034920125230793932
service experience,87,1,0.0034920125230793932
service rep,87,1,0.0034920125230793932
25 minutes,86,1,0.003451874448101469
sales guy,86,1,0.003451874448101469
customer care,85,1,0.003411736373123545
