bigram,n,year,star,pec
screen protector,23,2018,3,0.018821603927986905
front desk,22,2018,3,0.01800327332242226
10 minutes,21,2018,3,0.01718494271685761
15 minutes,21,2018,3,0.01718494271685761
5 star,21,2018,3,0.01718494271685761
parking lot,21,2018,3,0.01718494271685761
carne asada,20,2018,3,0.016366612111292964
1 star,19,2018,3,0.015548281505728314
20 minutes,18,2018,3,0.014729950900163666
star rating,18,2018,3,0.014729950900163666
dry cleaning,17,2018,3,0.013911620294599018
cell phone,15,2018,3,0.012274959083469721
credit card,15,2018,3,0.012274959083469721
5 minutes,14,2018,3,0.011456628477905073
1 2,13,2018,3,0.010638297872340425
al pastor,13,2018,3,0.010638297872340425
star review,13,2018,3,0.010638297872340425
2 days,12,2018,3,0.009819967266775777
2 hours,12,2018,3,0.009819967266775777
3 star,12,2018,3,0.009819967266775777
phone call,12,2018,3,0.009819967266775777
thrift store,12,2018,3,0.009819967266775777
2 stars,11,2018,3,0.00900163666121113
24 hours,11,2018,3,0.00900163666121113
home warranty,11,2018,3,0.00900163666121113
2 3,10,2018,3,0.008183306055646482
apple store,10,2018,3,0.008183306055646482
hot water,10,2018,3,0.008183306055646482
2 weeks,9,2018,3,0.007364975450081833
3 4,9,2018,3,0.007364975450081833
4 days,9,2018,3,0.007364975450081833
carpet cleaning,9,2018,3,0.007364975450081833
de gallo,9,2018,3,0.007364975450081833
guajillo sauce,9,2018,3,0.007364975450081833
pest control,9,2018,3,0.007364975450081833
phone calls,9,2018,3,0.007364975450081833
pico de,9,2018,3,0.007364975450081833
2 minutes,8,2018,3,0.006546644844517185
4 hours,8,2018,3,0.006546644844517185
6 months,8,2018,3,0.006546644844517185
multiple times,8,2018,3,0.006546644844517185
sour cream,8,2018,3,0.006546644844517185
weeks ago,8,2018,3,0.006546644844517185
10 00,7,2018,3,0.0057283142389525366
3 times,7,2018,3,0.0057283142389525366
4 stars,7,2018,3,0.0057283142389525366
45 minutes,7,2018,3,0.0057283142389525366
asada tacos,7,2018,3,0.0057283142389525366
battery replacement,7,2018,3,0.0057283142389525366
business hours,7,2018,3,0.0057283142389525366
convenient location,7,2018,3,0.0057283142389525366
couple days,7,2018,3,0.0057283142389525366
duct cleaning,7,2018,3,0.0057283142389525366
friendly staff,7,2018,3,0.0057283142389525366
green mango,7,2018,3,0.0057283142389525366
half hour,7,2018,3,0.0057283142389525366
ice cream,7,2018,3,0.0057283142389525366
pastor tacos,7,2018,3,0.0057283142389525366
price match,7,2018,3,0.0057283142389525366
service fee,7,2018,3,0.0057283142389525366
story short,7,2018,3,0.0057283142389525366
super friendly,7,2018,3,0.0057283142389525366
thrift stores,7,2018,3,0.0057283142389525366
time frame,7,2018,3,0.0057283142389525366
warranty company,7,2018,3,0.0057283142389525366
2 people,6,2018,3,0.004909983633387889
3 hours,6,2018,3,0.004909983633387889
3 minutes,6,2018,3,0.004909983633387889
3 weeks,6,2018,3,0.004909983633387889
ac unit,6,2018,3,0.004909983633387889
air conditioning,6,2018,3,0.004909983633387889
air duct,6,2018,3,0.004909983633387889
air ducts,6,2018,3,0.004909983633387889
attitude dude,6,2018,3,0.004909983633387889
basically told,6,2018,3,0.004909983633387889
bit pricey,6,2018,3,0.004909983633387889
cracked screen,6,2018,3,0.004909983633387889
dry cleaner,6,2018,3,0.004909983633387889
dry cleaners,6,2018,3,0.004909983633387889
front door,6,2018,3,0.004909983633387889
gallo sour,6,2018,3,0.004909983633387889
genius bar,6,2018,3,0.004909983633387889
glass screen,6,2018,3,0.004909983633387889
hard time,6,2018,3,0.004909983633387889
helping customers,6,2018,3,0.004909983633387889
hour window,6,2018,3,0.004909983633387889
job cleaning,6,2018,3,0.004909983633387889
months ago,6,2018,3,0.004909983633387889
ni called,6,2018,3,0.004909983633387889
onions cilantro,6,2018,3,0.004909983633387889
sauce guacamole,6,2018,3,0.004909983633387889
taking care,6,2018,3,0.004909983633387889
water damage,6,2018,3,0.004909983633387889
yelp review,6,2018,3,0.004909983633387889
customer service,2634,2017,1,0.17757702420279106
home warranty,476,2017,1,0.03209060877772534
warranty company,337,2017,1,0.02271961167666689
post office,270,2017,1,0.018202656239466056
phone call,269,2017,1,0.0181352389941347
credit card,263,2017,1,0.017730735522146567
2 weeks,257,2017,1,0.01732623205015843
worst customer,257,2017,1,0.01732623205015843
30 minutes,217,2017,1,0.0146295422369042
phone calls,199,2017,1,0.013416031820939797
3 days,197,2017,1,0.013281197330277085
horrible customer,194,2017,1,0.013078945594283018
las vegas,193,2017,1,0.013011528348951662
10 minutes,184,2017,1,0.01240477314096946
1 star,183,2017,1,0.012337355895638105
15 minutes,178,2017,1,0.012000269668981326
2 days,177,2017,1,0.01193285242364997
dry cleaning,172,2017,1,0.011595766196993191
20 minutes,168,2017,1,0.011326097215667769
2 hours,167,2017,1,0.011258679970336413
terrible customer,161,2017,1,0.010854176498348278
3 weeks,156,2017,1,0.010517090271691499
water heater,155,2017,1,0.010449673026360143
3 times,152,2017,1,0.010247421290366076
multiple times,152,2017,1,0.010247421290366076
1 2,147,2017,1,0.009910335063709298
service call,144,2017,1,0.00970808332771523
moving company,143,2017,1,0.009640666082383873
worst experience,142,2017,1,0.009573248837052519
poor customer,139,2017,1,0.00937099710105845
ups store,139,2017,1,0.00937099710105845
weeks ago,139,2017,1,0.00937099710105845
5 minutes,135,2017,1,0.009101328119733028
2 months,130,2017,1,0.008764241893076249
45 minutes,128,2017,1,0.008629407402413537
horrible service,128,2017,1,0.008629407402413537
horrible experience,125,2017,1,0.00842715566641947
0 stars,124,2017,1,0.008359738421088114
apple store,124,2017,1,0.008359738421088114
months ago,121,2017,1,0.008157486685094048
extremely rude,118,2017,1,0.00795523494909998
5 days,117,2017,1,0.007887817703768623
storage unit,116,2017,1,0.007820400458437269
ni called,115,2017,1,0.007752983213105913
front desk,114,2017,1,0.007685565967774557
pest control,111,2017,1,0.007483314231780489
3 hours,106,2017,1,0.007146228005123711
4 days,105,2017,1,0.0070788107597923545
home depot,104,2017,1,0.007011393514460999
24 hours,103,2017,1,0.006943976269129643
3 months,103,2017,1,0.006943976269129643
worst company,103,2017,1,0.006943976269129643
dry cleaned,100,2017,1,0.006741724533135576
terrible service,99,2017,1,0.0066743072878042205
carpet cleaning,96,2017,1,0.006472055551810153
service fee,96,2017,1,0.006472055551810153
store manager,96,2017,1,0.006472055551810153
buyer beware,95,2017,1,0.006404638306478797
4 hours,94,2017,1,0.006337221061147442
dry cleaners,94,2017,1,0.006337221061147442
delivery date,93,2017,1,0.006269803815816086
days ago,88,2017,1,0.005932717589159307
washing machine,88,2017,1,0.005932717589159307
poor service,87,2017,1,0.005865300343827951
front door,86,2017,1,0.005797883098496596
10 days,85,2017,1,0.0057304658531652395
2 3,85,2017,1,0.0057304658531652395
cell phone,85,2017,1,0.0057304658531652395
hot water,84,2017,1,0.005663048607833884
30 days,83,2017,1,0.005595631362502528
overnight prints,83,2017,1,0.005595631362502528
bad experience,82,2017,1,0.005528214117171172
negative stars,80,2017,1,0.005393379626508461
story short,80,2017,1,0.005393379626508461
worst service,80,2017,1,0.005393379626508461
4 times,79,2017,1,0.005325962381177105
6 months,77,2017,1,0.005191127890514393
bad reviews,77,2017,1,0.005191127890514393
terrible experience,74,2017,1,0.004988876154520326
5 star,73,2017,1,0.004921458909188971
sales rep,73,2017,1,0.004921458909188971
business cards,72,2017,1,0.004854041663857615
dry cleaner,72,2017,1,0.004854041663857615
sales person,72,2017,1,0.004854041663857615
business bureau,70,2017,1,0.004719207173194903
absolute worst,68,2017,1,0.004584372682532192
business days,68,2017,1,0.004584372682532192
negative reviews,68,2017,1,0.004584372682532192
bad service,67,2017,1,0.004516955437200836
iphone 7,67,2017,1,0.004516955437200836
highly recommend,66,2017,1,0.00444953819186948
5 stars,64,2017,1,0.0043147037012067685
business practices,63,2017,1,0.004247286455875413
dry clean,63,2017,1,0.004247286455875413
time frame,63,2017,1,0.004247286455875413
1 hour,62,2017,1,0.004179869210544057
cracked screen,62,2017,1,0.004179869210544057
star rating,62,2017,1,0.004179869210544057
bad review,61,2017,1,0.004112451965212701
bottom line,60,2017,1,0.004045034719881346
highly recommend,2193,2015,5,0.12808083167854223
customer service,2075,2015,5,0.12118911342132928
las vegas,491,2015,5,0.028676556477047074
pest control,371,2015,5,0.021668029435813575
highly recommended,366,2015,5,0.02137600747576218
carpet cleaning,362,2015,5,0.02114238990772106
amazing job,277,2015,5,0.01617801658684733
reasonable price,274,2015,5,0.016002803410816495
