bigram,n,star,pec
worst experience,384,1,0.016643550624133148
parking lot,364,1,0.015776699029126214
bed bugs,363,1,0.015733356449375867
worst hotel,354,1,0.015343273231622746
2 hours,320,1,0.013869625520110958
1 star,297,1,0.012872746185852981
45 minutes,260,1,0.011269070735090153
horrible experience,253,1,0.010965672676837726
motel 6,250,1,0.010835644937586686
5 minutes,246,1,0.010662274618585299
extremely rude,241,1,0.010445561719833565
resort fees,238,1,0.010315533980582525
hot water,232,1,0.010055478502080445
bad experience,223,1,0.009665395284327322
multiple times,209,1,0.009058599167822468
chick fil,205,1,0.008885228848821081
security guard,201,1,0.008711858529819694
terrible service,200,1,0.008668515950069348
3 times,198,1,0.008581830790568654
desk staff,178,1,0.00771497919556172
poor customer,177,1,0.007671636615811373
worst customer,176,1,0.0076282940360610264
0 stars,170,1,0.007368238557558946
horrible customer,170,1,0.007368238557558946
horrible service,168,1,0.007281553398058253
1 2,167,1,0.007238210818307906
guest services,166,1,0.007194868238557559
hotel staff,156,1,0.006761442441054091
terrible experience,154,1,0.006674757281553398
3 days,149,1,0.006458044382801664
3 hours,149,1,0.006458044382801664
phone call,149,1,0.006458044382801664
late check,148,1,0.006414701803051317
night stay,146,1,0.006328016643550624
worst service,138,1,0.00598127600554785
1 hour,136,1,0.005894590846047157
air conditioning,134,1,0.005807905686546463
2 days,133,1,0.0057645631067961165
poor service,132,1,0.00572122052704577
bad service,131,1,0.005677877947295423
3 nights,130,1,0.005634535367545076
5 star,130,1,0.005634535367545076
toilet paper,129,1,0.00559119278779473
ice cream,126,1,0.0054611650485436895
40 minutes,123,1,0.005331137309292649
bed bug,123,1,0.005331137309292649
friday night,122,1,0.005287794729542303
phone calls,122,1,0.005287794729542303
parking garage,119,1,0.0051577669902912624
2 nights,118,1,0.005114424410540916
30 min,118,1,0.005114424410540916
coffee maker,114,1,0.004941054091539529
terrible customer,113,1,0.004897711511789182
birthday party,112,1,0.0048543689320388345
hotel experience,112,1,0.0048543689320388345
entire time,111,1,0.004811026352288488
house keeping,109,1,0.004724341192787794
2 weeks,107,1,0.004637656033287101
mandalay bay,107,1,0.004637656033287101
24 hours,106,1,0.004594313453536754
extremely disappointed,106,1,0.004594313453536754
holiday inn,105,1,0.0045509708737864075
wait staff,105,1,0.0045509708737864075
food poisoning,104,1,0.004507628294036061
star hotel,104,1,0.004507628294036061
desk clerk,102,1,0.004420943134535367
recommend staying,102,1,0.004420943134535367
4 days,101,1,0.004377600554785021
4 hours,101,1,0.004377600554785021
gift card,101,1,0.004377600554785021
time share,99,1,0.004290915395284327
weeks ago,99,1,0.004290915395284327
25 minutes,98,1,0.00424757281553398
20 mins,96,1,0.004160887656033287
months ago,96,1,0.004160887656033287
air conditioner,95,1,0.00411754507628294
hotel manager,95,1,0.00411754507628294
story short,95,1,0.00411754507628294
cigarette smoke,94,1,0.0040742024965325935
disturb sign,94,1,0.0040742024965325935
saturday night,94,1,0.0040742024965325935
5 stars,92,1,0.0039875173370319
negative stars,90,1,0.0039008321775312067
4 times,89,1,0.00385748959778086
circus circus,89,1,0.00385748959778086
cracker barrel,87,1,0.0037708044382801665
happy hour,87,1,0.0037708044382801665
20 min,86,1,0.0037274618585298198
desk manager,86,1,0.0037274618585298198
half hour,86,1,0.0037274618585298198
highly recommend,86,1,0.0037274618585298198
front desk,922,4,0.0581373352670408
las vegas,742,4,0.04678731319755344
customer service,497,4,0.03133867204741787
5 stars,452,4,0.02850116653004603
4 stars,443,4,0.027933665426571663
happy hour,432,4,0.027240052966769658
highly recommend,426,4,0.026861718897786747
ice cream,338,4,0.021312819219370706
pulled pork,302,4,0.01904281480547323
friendly staff,298,4,0.01879059209281796
walking distance,268,4,0.0168989217479034
parking lot,260,4,0.01639447632259285
5 star,227,4,0.014313638943186834
super friendly,217,4,0.013683082161548647
pleasantly surprised,212,4,0.013367803770729554
resort fee,212,4,0.013367803770729554
chick fil,183,4,0.011539189103978813
nthe food,179,4,0.011286966391323539
salad bar,179,4,0.011286966391323539
nice hotel,173,4,0.010908632322340626
fried chicken,169,4,0.010656409609685353
live music,167,4,0.010530298253357715
10 minutes,164,4,0.010341131218866258
mandalay bay,161,4,0.010151964184374803
fast food,154,4,0.009710574437228073
top notch,153,4,0.009647518759064253
nthe staff,151,4,0.009521407402736616
free parking,150,4,0.009458351724572798
food court,148,4,0.00933224036824516
saturday night,148,4,0.00933224036824516
nthe hotel,147,4,0.009269184690081343
super nice,144,4,0.009080017655589885
4 5,143,4,0.009016961977426068
1 2,142,4,0.008953906299262248
mashed potatoes,140,4,0.00882779494293461
friday night,139,4,0.008764739264770793
planet hollywood,137,4,0.008638627908443155
chicken sandwich,136,4,0.008575572230279337
mexican food,135,4,0.008512516552115518
nthe service,135,4,0.008512516552115518
free breakfast,133,4,0.00838640519578788
nice touch,132,4,0.008323349517624062
potato salad,130,4,0.008197238161296425
15 minutes,128,4,0.008071126804968787
30 minutes,128,4,0.008071126804968787
4 star,126,4,0.00794501544864115
desk staff,125,4,0.007881959770477332
bbq sauce,124,4,0.007818904092313513
prime rib,124,4,0.007818904092313513
20 minutes,123,4,0.007755848414149694
mini fridge,121,4,0.007629737057822057
pretty cool,121,4,0.007629737057822057
wait staff,120,4,0.0075666813796582385
friendly service,117,4,0.007377514345166782
hot tub,114,4,0.007188347310675326
gluten free,113,4,0.007125291632511507
parking garage,111,4,0.006999180276183871
gift shop,110,4,0.006936124598020052
food options,107,4,0.006746957563528596
french toast,107,4,0.006746957563528596
late night,107,4,0.006746957563528596
valet parking,107,4,0.006746957563528596
coffee maker,105,4,0.006620846207200958
family friendly,103,4,0.006494734850873321
fremont street,103,4,0.006494734850873321
pork belly,103,4,0.006494734850873321
bowling alley,99,4,0.006242512138218047
breakfast buffet,99,4,0.006242512138218047
pretty nice,98,4,0.006179456460054228
5 minutes,97,4,0.006116400781890409
sweet potato,97,4,0.006116400781890409
vegas strip,97,4,0.006116400781890409
dining experience,93,4,0.005864178069235134
bit pricey,91,4,0.005738066712907497
fish tacos,89,4,0.00561195535657986
cooked perfectly,88,4,0.005548899678416042
king bed,87,4,0.005485844000252223
outdoor seating,87,4,0.005485844000252223
excellent service,86,4,0.005422788322088404
wait time,86,4,0.005422788322088404
date night,85,4,0.005359732643924585
time staying,85,4,0.005359732643924585
nice clean,84,4,0.005296676965760767
star rating,84,4,0.005296676965760767
night stay,83,4,0.005233621287596948
reasonable price,82,4,0.005170565609433129
casino floor,81,4,0.0051075099312693105
nice view,81,4,0.0051075099312693105
cracker barrel,79,4,0.004981398574941674
nthe casino,79,4,0.004981398574941674
water pressure,79,4,0.004981398574941674
baked beans,78,4,0.004918342896777855
birthday party,78,4,0.004918342896777855
continental breakfast,78,4,0.004918342896777855
hotel casino,78,4,0.004918342896777855
nthe pool,78,4,0.004918342896777855
2 hours,77,4,0.004855287218614036
lazy river,77,4,0.004855287218614036
beautiful hotel,76,4,0.004792231540450218
corned beef,76,4,0.004792231540450218
front desk,1106,2,0.11714860713907425
customer service,582,2,0.061646012074992054
2 stars,342,2,0.03622497616777884
resort fee,336,2,0.03558945027009851
las vegas,328,2,0.03474208240652473
15 minutes,242,2,0.02563287787310666
