bigram,n,year,star,pec
6 months,2,2016,4,0.005089058524173028
6 weeks,2,2016,4,0.005089058524173028
7 people,2,2016,4,0.005089058524173028
9 minutes,2,2016,4,0.005089058524173028
ac unit,2,2016,4,0.005089058524173028
additional fee,2,2016,4,0.005089058524173028
america branch,2,2016,4,0.005089058524173028
ample parking,2,2016,4,0.005089058524173028
atm fees,2,2016,4,0.005089058524173028
atm machine,2,2016,4,0.005089058524173028
auto loans,2,2016,4,0.005089058524173028
bad day,2,2016,4,0.005089058524173028
bad experience,2,2016,4,0.005089058524173028
bank accounts,2,2016,4,0.005089058524173028
bank teller,2,2016,4,0.005089058524173028
bank tellers,2,2016,4,0.005089058524173028
branch location,2,2016,4,0.005089058524173028
business account,2,2016,4,0.005089058524173028
called 3,2,2016,4,0.005089058524173028
camille johnson,2,2016,4,0.005089058524173028
car accident,2,2016,4,0.005089058524173028
cash checks,2,2016,4,0.005089058524173028
central illinois,2,2016,4,0.005089058524173028
chain tax,2,2016,4,0.005089058524173028
chase bank,2,2016,4,0.005089058524173028
check cashing,2,2016,4,0.005089058524173028
cheese sauce,2,2016,4,0.005089058524173028
closing costs,2,2016,4,0.005089058524173028
country sausage,2,2016,4,0.005089058524173028
couple months,2,2016,4,0.005089058524173028
couple times,2,2016,4,0.005089058524173028
