bigram,n,year,star,pec
customer service,206,2018,2,0.07811907470610542
front desk,187,2018,2,0.07091391733029959
2 stars,96,2018,2,0.03640500568828214
20 minutes,67,2018,2,0.02540766021994691
10 minutes,65,2018,2,0.02464922260144103
15 minutes,60,2018,2,0.022753128555176336
30 minutes,57,2018,2,0.02161547212741752
birthday party,55,2018,2,0.020857034508911642
2 hours,50,2018,2,0.018960940462646948
bowling alley,48,2018,2,0.01820250284414107
parking lot,46,2018,2,0.017444065225635193
las vegas,45,2018,2,0.017064846416382253
dog park,41,2018,2,0.015547971179370497
personal training,40,2018,2,0.015168752370117557
1 2,36,2018,2,0.013651877133105802
top golf,36,2018,2,0.013651877133105802
la fitness,35,2018,2,0.013272658323852863
circus circus,34,2018,2,0.012893439514599925
pro shop,34,2018,2,0.012893439514599925
45 minutes,31,2018,2,0.011755783086841108
personal trainer,30,2018,2,0.011376564277588168
5 stars,29,2018,2,0.010997345468335229
5 minutes,28,2018,2,0.01061812665908229
tee time,28,2018,2,0.01061812665908229
5 star,27,2018,2,0.010238907849829351
arcade games,25,2018,2,0.009480470231323474
entire time,25,2018,2,0.009480470231323474
credit card,24,2018,2,0.009101251422070534
game master,24,2018,2,0.009101251422070534
laser tag,24,2018,2,0.009101251422070534
multiple times,23,2018,2,0.008722032612817596
star review,22,2018,2,0.008342813803564657
3 times,21,2018,2,0.007963594994311717
planet fitness,21,2018,2,0.007963594994311717
1 star,20,2018,2,0.0075843761850587785
2 star,20,2018,2,0.0075843761850587785
half hour,20,2018,2,0.0075843761850587785
wave pool,20,2018,2,0.0075843761850587785
30 min,19,2018,2,0.00720515737580584
air conditioning,19,2018,2,0.00720515737580584
free weights,19,2018,2,0.00720515737580584
hour wait,19,2018,2,0.00720515737580584
star rating,19,2018,2,0.00720515737580584
water park,19,2018,2,0.00720515737580584
20 mins,18,2018,2,0.006825938566552901
40 minutes,18,2018,2,0.006825938566552901
poor customer,18,2018,2,0.006825938566552901
pretty cool,18,2018,2,0.006825938566552901
security guard,18,2018,2,0.006825938566552901
snack bar,18,2018,2,0.006825938566552901
day pass,17,2018,2,0.006446719757299962
driving range,17,2018,2,0.006446719757299962
months ago,17,2018,2,0.006446719757299962
saturday night,17,2018,2,0.006446719757299962
training session,17,2018,2,0.006446719757299962
2 3,16,2018,2,0.006067500948047023
3 4,16,2018,2,0.006067500948047023
3 months,16,2018,2,0.006067500948047023
cardio machines,16,2018,2,0.006067500948047023
hot tub,16,2018,2,0.006067500948047023
ice cream,16,2018,2,0.006067500948047023
mini golf,16,2018,2,0.006067500948047023
toilet paper,16,2018,2,0.006067500948047023
10 15,15,2018,2,0.005688282138794084
30 days,15,2018,2,0.005688282138794084
bad experience,15,2018,2,0.005688282138794084
front door,15,2018,2,0.005688282138794084
hot water,15,2018,2,0.005688282138794084
phone call,15,2018,2,0.005688282138794084
1 hour,14,2018,2,0.005309063329541145
2 days,14,2018,2,0.005309063329541145
3 days,14,2018,2,0.005309063329541145
3 hours,14,2018,2,0.005309063329541145
cart path,14,2018,2,0.005309063329541145
desk staff,14,2018,2,0.005309063329541145
hard time,14,2018,2,0.005309063329541145
nthe staff,14,2018,2,0.005309063329541145
resort fee,14,2018,2,0.005309063329541145
season passes,14,2018,2,0.005309063329541145
super nice,14,2018,2,0.005309063329541145
wait times,14,2018,2,0.005309063329541145
zip line,14,2018,2,0.005309063329541145
2 hour,13,2018,2,0.004929844520288207
2 people,13,2018,2,0.004929844520288207
4 people,13,2018,2,0.004929844520288207
bounce house,13,2018,2,0.004929844520288207
cell phone,13,2018,2,0.004929844520288207
highly recommend,13,2018,2,0.004929844520288207
paper towels,13,2018,2,0.004929844520288207
pay extra,13,2018,2,0.004929844520288207
personal trainers,13,2018,2,0.004929844520288207
tee boxes,13,2018,2,0.004929844520288207
video games,13,2018,2,0.004929844520288207
wait time,13,2018,2,0.004929844520288207
water fountain,13,2018,2,0.004929844520288207
women's locker,13,2018,2,0.004929844520288207
1 1,12,2018,2,0.004550625711035267
2 months,12,2018,2,0.004550625711035267
24 hours,12,2018,2,0.004550625711035267
25 minutes,12,2018,2,0.004550625711035267
customer service,925,2017,1,0.13480034975225882
front desk,457,2017,1,0.06659865928300787
credit card,194,2017,1,0.028271640921014283
30 minutes,176,2017,1,0.025648498979889245
las vegas,150,2017,1,0.02185951617604197
la fitness,147,2017,1,0.021422325852521133
20 minutes,142,2017,1,0.020693675313319733
10 minutes,134,2017,1,0.019527834450597494
15 minutes,124,2017,1,0.018070533372194695
personal training,118,2017,1,0.017196152725153017
2 hours,106,2017,1,0.015447391431069659
parking lot,103,2017,1,0.01501020110754882
birthday party,96,2017,1,0.013990090352666861
circus circus,95,2017,1,0.013844360244826581
worst experience,92,2017,1,0.013407169921305742
1 star,89,2017,1,0.012969979597784903
multiple times,86,2017,1,0.012532789274264064
planet fitness,82,2017,1,0.011949868842902944
45 minutes,81,2017,1,0.011804138735062664
2 weeks,80,2017,1,0.011658408627222384
extremely rude,75,2017,1,0.010929758088020986
poor customer,74,2017,1,0.010784027980180706
worst customer,71,2017,1,0.010346837656659866
1 2,67,2017,1,0.009763917225298747
phone calls,65,2017,1,0.009472457009618187
phone call,64,2017,1,0.009326726901777908
5 minutes,63,2017,1,0.009180996793937628
bad experience,63,2017,1,0.009180996793937628
0 stars,61,2017,1,0.008889536578257067
3 months,61,2017,1,0.008889536578257067
bowling alley,60,2017,1,0.008743806470416789
day pass,60,2017,1,0.008743806470416789
2 months,57,2017,1,0.008306616146895948
guest pass,57,2017,1,0.008306616146895948
horrible experience,57,2017,1,0.008306616146895948
3 days,56,2017,1,0.00816088603905567
3 hours,53,2017,1,0.007723695715534829
terrible customer,53,2017,1,0.007723695715534829
3 times,52,2017,1,0.00757796560769455
horrible customer,52,2017,1,0.00757796560769455
months ago,52,2017,1,0.00757796560769455
business practices,50,2017,1,0.00728650539201399
weeks ago,49,2017,1,0.00714077528417371
3 weeks,48,2017,1,0.006995045176333431
personal trainer,47,2017,1,0.00684931506849315
pro shop,47,2017,1,0.00684931506849315
terrible experience,47,2017,1,0.00684931506849315
1 hour,45,2017,1,0.0065578548528125915
2 days,45,2017,1,0.0065578548528125915
24 hour,45,2017,1,0.0065578548528125915
gym membership,43,2017,1,0.006266394637132032
6 months,42,2017,1,0.0061206645292917515
entire time,42,2017,1,0.0061206645292917515
training sessions,42,2017,1,0.0061206645292917515
desk staff,40,2017,1,0.005829204313611192
30 days,39,2017,1,0.0056834742057709125
40 minutes,39,2017,1,0.0056834742057709125
terrible service,38,2017,1,0.005537744097930632
worst service,38,2017,1,0.005537744097930632
bad customer,37,2017,1,0.005392013990090353
corporate office,37,2017,1,0.005392013990090353
extremely disappointed,37,2017,1,0.005392013990090353
highly recommend,37,2017,1,0.005392013990090353
dog park,35,2017,1,0.005100553774409793
fine print,35,2017,1,0.005100553774409793
half hour,35,2017,1,0.005100553774409793
horrible service,35,2017,1,0.005100553774409793
ice cream,35,2017,1,0.005100553774409793
story short,35,2017,1,0.005100553774409793
top golf,35,2017,1,0.005100553774409793
worst gym,35,2017,1,0.005100553774409793
30 min,34,2017,1,0.004954823666569514
resort fee,34,2017,1,0.004954823666569514
4 months,33,2017,1,0.004809093558729233
eos fitness,33,2017,1,0.004809093558729233
hour wait,33,2017,1,0.004809093558729233
service skills,33,2017,1,0.004809093558729233
zip line,33,2017,1,0.004809093558729233
5 stars,32,2017,1,0.004663363450888954
hour fitness,32,2017,1,0.004663363450888954
mini golf,32,2017,1,0.004663363450888954
month ago,32,2017,1,0.004663363450888954
poor service,32,2017,1,0.004663363450888954
security guard,32,2017,1,0.004663363450888954
laser tag,31,2017,1,0.004517633343048674
poor management,31,2017,1,0.004517633343048674
2 3,30,2017,1,0.004371903235208394
2 hour,30,2017,1,0.004371903235208394
4 times,30,2017,1,0.004371903235208394
6 weeks,30,2017,1,0.004371903235208394
tee time,30,2017,1,0.004371903235208394
30 mins,29,2017,1,0.004226173127368114
30 pm,29,2017,1,0.004226173127368114
4 days,29,2017,1,0.004226173127368114
7 day,29,2017,1,0.004226173127368114
absolute worst,29,2017,1,0.004226173127368114
bottom line,29,2017,1,0.004226173127368114
life time,29,2017,1,0.004226173127368114
negative stars,29,2017,1,0.004226173127368114
rude staff,29,2017,1,0.004226173127368114
las vegas,212,2015,4,0.03976739823672857
dog park,161,2015,4,0.03020071281185519
4 stars,149,2015,4,0.027949728006002626
front desk,138,2015,4,0.025886325267304444
highly recommend,132,2015,4,0.024760832864378166
parking lot,129,2015,4,0.024198086662915026
5 stars,128,2015,4,0.024010504595760644
customer service,113,2015,4,0.021196773588444944
bowling alley,106,2015,4,0.019883699118364285
friendly staff,106,2015,4,0.019883699118364285
30 minutes,102,2015,4,0.019133370849746763
free weights,97,2015,4,0.018195460513974863
pretty cool,90,2015,4,0.016882386043894203
birthday party,81,2015,4,0.015194147439504783
ice cream,81,2015,4,0.015194147439504783
mini golf,80,2015,4,0.015006565372350403
hot yoga,74,2015,4,0.013881072969424124
laser tag,68,2015,4,0.012755580566497842
5 star,59,2015,4,0.011067341962108422
driving range,59,2015,4,0.011067341962108422
lazy river,58,2015,4,0.010879759894954042
cardio machines,57,2015,4,0.010692177827799663
nthe staff,57,2015,4,0.010692177827799663
super friendly,57,2015,4,0.010692177827799663
15 minutes,56,2015,4,0.010504595760645283
la fitness,56,2015,4,0.010504595760645283
happy hour,55,2015,4,0.010317013693490902
2 hours,54,2015,4,0.010129431626336522
red rock,54,2015,4,0.010129431626336522
fun time,53,2015,4,0.009941849559182142
picnic tables,53,2015,4,0.009941849559182142
cardio equipment,52,2015,4,0.009754267492027763
1 2,51,2015,4,0.009566685424873381
pleasantly surprised,50,2015,4,0.009379103357719002
water park,50,2015,4,0.009379103357719002
yoga class,50,2015,4,0.009379103357719002
circus circus,49,2015,4,0.009191521290564622
pretty nice,49,2015,4,0.009191521290564622
10 minutes,48,2015,4,0.009003939223410242
basketball court,48,2015,4,0.009003939223410242
kids love,48,2015,4,0.009003939223410242
family friendly,47,2015,4,0.008816357156255863
yoga studio,47,2015,4,0.008816357156255863
arcade games,44,2015,4,0.008253610954792722
gift shop,44,2015,4,0.008253610954792722
pool party,43,2015,4,0.008066028887638342
super fun,43,2015,4,0.008066028887638342
snack bar,42,2015,4,0.007878446820483961
wave pool,42,2015,4,0.007878446820483961
hot tub,41,2015,4,0.007690864753329581
30 minute,40,2015,4,0.007503282686175202
personal training,40,2015,4,0.007503282686175202
24 7,39,2015,4,0.007315700619020821
24 hours,39,2015,4,0.007315700619020821
planet fitness,39,2015,4,0.007315700619020821
yoga classes,39,2015,4,0.007315700619020821
24 hour,38,2015,4,0.0071281185518664416
fun experience,38,2015,4,0.0071281185518664416
nice park,38,2015,4,0.0071281185518664416
45 minutes,37,2015,4,0.006940536484712062
basketball courts,37,2015,4,0.006940536484712062
food options,37,2015,4,0.006940536484712062
groupon deal,37,2015,4,0.006940536484712062
heart rate,36,2015,4,0.006752954417557681
peak hours,36,2015,4,0.006752954417557681
pretty fun,36,2015,4,0.006752954417557681
5 minutes,35,2015,4,0.006565372350403302
tennis courts,35,2015,4,0.006565372350403302
video games,35,2015,4,0.006565372350403302
weight machines,35,2015,4,0.006565372350403302
half hour,34,2015,4,0.006377790283248921
super nice,34,2015,4,0.006377790283248921
top notch,34,2015,4,0.006377790283248921
ferris wheel,33,2015,4,0.0061902082160945416
kids loved,33,2015,4,0.0061902082160945416
pew pew,33,2015,4,0.0061902082160945416
pretty awesome,33,2015,4,0.0061902082160945416
board games,32,2015,4,0.006002626148940161
ping pong,32,2015,4,0.006002626148940161
20 minutes,31,2015,4,0.005815044081785781
desk staff,31,2015,4,0.005815044081785781
hot dogs,31,2015,4,0.005815044081785781
lounge chairs,31,2015,4,0.005815044081785781
pool tables,31,2015,4,0.005815044081785781
pro shop,31,2015,4,0.005815044081785781
splash pad,31,2015,4,0.005815044081785781
3 hours,30,2015,4,0.005627462014631401
3 times,30,2015,4,0.005627462014631401
bit pricey,30,2015,4,0.005627462014631401
live music,30,2015,4,0.005627462014631401
roller coaster,30,2015,4,0.005627462014631401
star rating,30,2015,4,0.005627462014631401
birthday parties,29,2015,4,0.005439879947477021
credit card,29,2015,4,0.005439879947477021
pretty decent,29,2015,4,0.005439879947477021
18 holes,28,2015,4,0.0052522978803226416
free weight,28,2015,4,0.0052522978803226416
nice clean,28,2015,4,0.0052522978803226416
nice touch,28,2015,4,0.0052522978803226416
petting zoo,28,2015,4,0.0052522978803226416
customer service,1066,2018,1,0.1316699604743083
front desk,568,2018,1,0.07015810276679842
credit card,226,2018,1,0.027915019762845848
las vegas,204,2018,1,0.025197628458498024
30 minutes,179,2018,1,0.022109683794466404
la fitness,170,2018,1,0.02099802371541502
15 minutes,167,2018,1,0.020627470355731224
10 minutes,144,2018,1,0.017786561264822136
personal training,138,2018,1,0.017045454545454544
2 hours,136,2018,1,0.016798418972332016
20 minutes,123,2018,1,0.015192687747035574
planet fitness,117,2018,1,0.014451581027667984
parking lot,115,2018,1,0.014204545454545454
birthday party,113,2018,1,0.013957509881422924
1 star,111,2018,1,0.013710474308300396
5 minutes,102,2018,1,0.012598814229249012
6 months,97,2018,1,0.011981225296442688
extremely rude,95,2018,1,0.011734189723320158
multiple times,88,2018,1,0.010869565217391304
3 months,85,2018,1,0.01049901185770751
45 minutes,85,2018,1,0.01049901185770751
horrible customer,85,2018,1,0.01049901185770751
2 weeks,84,2018,1,0.010375494071146246
worst customer,84,2018,1,0.010375494071146246
phone call,82,2018,1,0.010128458498023716
terrible customer,78,2018,1,0.009634387351778656
worst experience,77,2018,1,0.009510869565217392
3 times,76,2018,1,0.009387351778656126
horrible experience,75,2018,1,0.009263833992094862
day pass,74,2018,1,0.009140316205533596
30 day,73,2018,1,0.009016798418972332
circus circus,71,2018,1,0.008769762845849802
ice cream,71,2018,1,0.008769762845849802
poor customer,71,2018,1,0.008769762845849802
0 stars,70,2018,1,0.008646245059288538
1 2,70,2018,1,0.008646245059288538
personal trainer,68,2018,1,0.008399209486166008
2 months,67,2018,1,0.008275691699604744
3 hours,67,2018,1,0.008275691699604744
top golf,67,2018,1,0.008275691699604744
months ago,64,2018,1,0.007905138339920948
bowling alley,63,2018,1,0.007781620553359684
phone calls,61,2018,1,0.007534584980237154
30 days,58,2018,1,0.00716403162055336
fine print,58,2018,1,0.00716403162055336
gym membership,57,2018,1,0.007040513833992095
entire time,55,2018,1,0.006793478260869565
terrible experience,55,2018,1,0.006793478260869565
weeks ago,55,2018,1,0.006793478260869565
30 min,54,2018,1,0.0066699604743083
bad experience,54,2018,1,0.0066699604743083
highly recommend,52,2018,1,0.006422924901185771
resort fee,52,2018,1,0.006422924901185771
24 hours,51,2018,1,0.006299407114624506
security guard,49,2018,1,0.006052371541501976
1 hour,48,2018,1,0.005928853754940711
3 days,48,2018,1,0.005928853754940711
guest pass,47,2018,1,0.005805335968379447
annual fee,45,2018,1,0.005558300395256917
tee time,45,2018,1,0.005558300395256917
24 hour,44,2018,1,0.005434782608695652
extremely disappointed,44,2018,1,0.005434782608695652
social media,44,2018,1,0.005434782608695652
dog park,43,2018,1,0.005311264822134387
laser tag,42,2018,1,0.005187747035573123
pro shop,42,2018,1,0.005187747035573123
2 days,41,2018,1,0.005064229249011858
day notice,41,2018,1,0.005064229249011858
desk staff,41,2018,1,0.005064229249011858
bank account,40,2018,1,0.004940711462450593
2 hour,39,2018,1,0.004817193675889328
horrible service,39,2018,1,0.004817193675889328
service skills,39,2018,1,0.004817193675889328
3 weeks,38,2018,1,0.004693675889328063
4 months,38,2018,1,0.004693675889328063
5 times,38,2018,1,0.004693675889328063
hour wait,38,2018,1,0.004693675889328063
rude staff,38,2018,1,0.004693675889328063
buyer beware,37,2018,1,0.004570158102766798
hot tub,37,2018,1,0.004570158102766798
business practices,36,2018,1,0.004446640316205534
child care,36,2018,1,0.004446640316205534
business days,35,2018,1,0.004323122529644269
corporate office,35,2018,1,0.004323122529644269
gift card,35,2018,1,0.004323122529644269
half hour,35,2018,1,0.004323122529644269
worst gym,35,2018,1,0.004323122529644269
3 4,34,2018,1,0.004199604743083004
4 times,34,2018,1,0.004199604743083004
5 star,34,2018,1,0.004199604743083004
5 stars,34,2018,1,0.004199604743083004
business owner,34,2018,1,0.004199604743083004
cancellation fee,34,2018,1,0.004199604743083004
days ago,34,2018,1,0.004199604743083004
monthly fee,34,2018,1,0.004199604743083004
paying customers,34,2018,1,0.004199604743083004
30 mins,33,2018,1,0.004076086956521739
training sessions,33,2018,1,0.004076086956521739
2 people,32,2018,1,0.003952569169960474
hour fitness,32,2018,1,0.003952569169960474
customer service,230,2016,2,0.09285425918449737
front desk,186,2016,2,0.07509083568833266
2 stars,88,2016,2,0.03552684699232943
30 minutes,68,2016,2,0.027452563584981833
10 minutes,63,2016,2,0.025433992733144933
la fitness,53,2016,2,0.021396851029471135
20 minutes,49,2016,2,0.019781994348001614
15 minutes,47,2016,2,0.018974566007266856
5 minutes,44,2016,2,0.017763423496164714
parking lot,44,2016,2,0.017763423496164714
credit card,43,2016,2,0.017359709325797335
2 hours,38,2016,2,0.015341138473960436
dog park,37,2016,2,0.014937424303593056
las vegas,36,2016,2,0.014533710133225677
1 2,33,2016,2,0.013322567622123537
birthday party,32,2016,2,0.012918853451756156
laser tag,32,2016,2,0.012918853451756156
personal training,31,2016,2,0.012515139281388777
5 stars,29,2016,2,0.011707710940654016
24 hour,27,2016,2,0.010900282599919257
bowling alley,27,2016,2,0.010900282599919257
planet fitness,25,2016,2,0.010092854259184497
1 hour,24,2016,2,0.009689140088817117
entire time,24,2016,2,0.009689140088817117
40 minutes,23,2016,2,0.009285425918449738
45 minutes,23,2016,2,0.009285425918449738
circus circus,23,2016,2,0.009285425918449738
desk staff,23,2016,2,0.009285425918449738
free weights,23,2016,2,0.009285425918449738
multiple times,22,2016,2,0.008881711748082357
resort fee,21,2016,2,0.008477997577714978
saturday night,21,2016,2,0.008477997577714978
2 weeks,20,2016,2,0.008074283407347598
3 times,20,2016,2,0.008074283407347598
cardio equipment,20,2016,2,0.008074283407347598
lazy river,20,2016,2,0.008074283407347598
nthe staff,20,2016,2,0.008074283407347598
pretty cool,20,2016,2,0.008074283407347598
5 star,19,2016,2,0.007670569236980218
happy hour,19,2016,2,0.007670569236980218
mini golf,19,2016,2,0.007670569236980218
poor customer,19,2016,2,0.007670569236980218
arcade games,18,2016,2,0.0072668550666128385
top golf,18,2016,2,0.0072668550666128385
yoga studio,18,2016,2,0.0072668550666128385
air conditioning,17,2016,2,0.006863140896245458
friday night,17,2016,2,0.006863140896245458
snack bar,17,2016,2,0.006863140896245458
star rating,17,2016,2,0.006863140896245458
tee time,17,2016,2,0.006863140896245458
2 hour,16,2016,2,0.006459426725878078
2 star,16,2016,2,0.006459426725878078
30 days,16,2016,2,0.006459426725878078
4 30,16,2016,2,0.006459426725878078
driving range,16,2016,2,0.006459426725878078
hour fitness,16,2016,2,0.006459426725878078
1 star,15,2016,2,0.006055712555510699
24 hours,15,2016,2,0.006055712555510699
3 4,15,2016,2,0.006055712555510699
bad experience,15,2016,2,0.006055712555510699
cardio machines,15,2016,2,0.006055712555510699
25 minutes,14,2016,2,0.005651998385143318
30 minute,14,2016,2,0.005651998385143318
hot yoga,14,2016,2,0.005651998385143318
months ago,14,2016,2,0.005651998385143318
phone call,14,2016,2,0.005651998385143318
pool party,14,2016,2,0.005651998385143318
30 mins,13,2016,2,0.005248284214775939
days ago,13,2016,2,0.005248284214775939
hot tub,13,2016,2,0.005248284214775939
ice cream,13,2016,2,0.005248284214775939
kid friendly,13,2016,2,0.005248284214775939
month ago,13,2016,2,0.005248284214775939
roller coaster,13,2016,2,0.005248284214775939
star review,13,2016,2,0.005248284214775939
water fountain,13,2016,2,0.005248284214775939
water park,13,2016,2,0.005248284214775939
weeks ago,13,2016,2,0.005248284214775939
15 20,12,2016,2,0.004844570044408559
2 months,12,2016,2,0.004844570044408559
3 weeks,12,2016,2,0.004844570044408559
30 min,12,2016,2,0.004844570044408559
6 months,12,2016,2,0.004844570044408559
bottom line,12,2016,2,0.004844570044408559
hot water,12,2016,2,0.004844570044408559
hour wait,12,2016,2,0.004844570044408559
minute wait,12,2016,2,0.004844570044408559
paper towels,12,2016,2,0.004844570044408559
pay attention,12,2016,2,0.004844570044408559
start time,12,2016,2,0.004844570044408559
towel service,12,2016,2,0.004844570044408559
2 minutes,11,2016,2,0.0044408558740411785
2 people,11,2016,2,0.0044408558740411785
4 hours,11,2016,2,0.0044408558740411785
5 times,11,2016,2,0.0044408558740411785
boot camp,11,2016,2,0.0044408558740411785
child care,11,2016,2,0.0044408558740411785
day pass,11,2016,2,0.0044408558740411785
gift shop,11,2016,2,0.0044408558740411785
lounge chairs,11,2016,2,0.0044408558740411785
customer service,851,2016,1,0.13570403444426726
front desk,421,2016,1,0.06713442832084197
credit card,198,2016,1,0.03157391165683304
la fitness,184,2016,1,0.029341412852814542
las vegas,163,2016,1,0.025992664646786796
30 minutes,130,2016,1,0.020730346037314624
15 minutes,120,2016,1,0.019135704034444267
20 minutes,116,2016,1,0.018497847233296123
10 minutes,113,2016,1,0.01801945463243502
personal training,96,2016,1,0.015308563227555414
2 hours,95,2016,1,0.015149099027268378
worst customer,95,2016,1,0.015149099027268378
birthday party,89,2016,1,0.014192313825546164
circus circus,87,2016,1,0.013873385424972094
1 star,82,2016,1,0.013076064423536916
5 minutes,79,2016,1,0.012597671822675809
worst experience,78,2016,1,0.012438207622388774
3 months,73,2016,1,0.011640886620953595
horrible customer,73,2016,1,0.011640886620953595
45 minutes,72,2016,1,0.01148142242066656
parking lot,71,2016,1,0.011321958220379525
extremely rude,69,2016,1,0.011003029819805454
1 2,67,2016,1,0.010684101419231382
horrible experience,65,2016,1,0.010365173018657312
planet fitness,65,2016,1,0.010365173018657312
poor customer,62,2016,1,0.009886780417796205
bad experience,60,2016,1,0.009567852017222133
months ago,60,2016,1,0.009567852017222133
multiple times,56,2016,1,0.008929995216073992
ice cream,55,2016,1,0.008770531015786957
phone call,55,2016,1,0.008770531015786957
2 months,54,2016,1,0.00861106681549992
phone calls,53,2016,1,0.008451602615212885
6 months,52,2016,1,0.00829213841492585
personal trainer,52,2016,1,0.00829213841492585
2 weeks,50,2016,1,0.007973210014351778
24 hour,50,2016,1,0.007973210014351778
30 days,48,2016,1,0.007654281613777707
0 stars,47,2016,1,0.007494817413490671
1 hour,46,2016,1,0.0073353532132036355
3 times,46,2016,1,0.0073353532132036355
top golf,44,2016,1,0.007016424812629565
bowling alley,42,2016,1,0.006697496412055494
corporate office,42,2016,1,0.006697496412055494
weeks ago,42,2016,1,0.006697496412055494
3 hours,41,2016,1,0.006538032211768458
day pass,41,2016,1,0.006538032211768458
bank account,38,2016,1,0.006059639610907351
business practices,38,2016,1,0.006059639610907351
dog park,37,2016,1,0.005900175410620316
tee time,37,2016,1,0.005900175410620316
worst gym,37,2016,1,0.005900175410620316
entire time,36,2016,1,0.00574071121033328
rude staff,36,2016,1,0.00574071121033328
30 day,35,2016,1,0.005581247010046244
terrible experience,35,2016,1,0.005581247010046244
3 days,34,2016,1,0.005421782809759209
guest pass,34,2016,1,0.005421782809759209
4 months,33,2016,1,0.0052623186094721735
cancellation fee,33,2016,1,0.0052623186094721735
fine print,33,2016,1,0.0052623186094721735
hour fitness,33,2016,1,0.0052623186094721735
month membership,33,2016,1,0.0052623186094721735
buyer beware,32,2016,1,0.005102854409185138
paper towels,32,2016,1,0.005102854409185138
pro shop,32,2016,1,0.005102854409185138
terrible customer,32,2016,1,0.005102854409185138
24 hr,31,2016,1,0.004943390208898103
extremely disappointed,31,2016,1,0.004943390208898103
negative stars,31,2016,1,0.004943390208898103
saturday night,31,2016,1,0.004943390208898103
service skills,31,2016,1,0.004943390208898103
worst service,31,2016,1,0.004943390208898103
2 days,30,2016,1,0.004783926008611067
3 4,30,2016,1,0.004783926008611067
5 star,30,2016,1,0.004783926008611067
desk staff,30,2016,1,0.004783926008611067
poor service,30,2016,1,0.004783926008611067
resort fee,30,2016,1,0.004783926008611067
30 min,29,2016,1,0.004624461808324031
horrible service,29,2016,1,0.004624461808324031
3 weeks,28,2016,1,0.004464997608036996
40 minutes,28,2016,1,0.004464997608036996
annual fee,28,2016,1,0.004464997608036996
hot tub,28,2016,1,0.004464997608036996
hour wait,28,2016,1,0.004464997608036996
laser tag,28,2016,1,0.004464997608036996
2 3,27,2016,1,0.00430553340774996
hard time,27,2016,1,0.00430553340774996
security guard,27,2016,1,0.00430553340774996
story short,27,2016,1,0.00430553340774996
terrible service,27,2016,1,0.00430553340774996
training session,27,2016,1,0.00430553340774996
air conditioning,26,2016,1,0.004146069207462925
bad customer,26,2016,1,0.004146069207462925
bad service,25,2016,1,0.003986605007175889
beach club,25,2016,1,0.003986605007175889
bed bugs,25,2016,1,0.003986605007175889
day notice,25,2016,1,0.003986605007175889
debit card,25,2016,1,0.003986605007175889
3 stars,119,2017,3,0.04412309974045235
front desk,119,2017,3,0.04412309974045235
customer service,116,2017,3,0.043010752688172046
las vegas,106,2017,3,0.039302929180571
dog park,80,2017,3,0.029662588060808306
5 stars,70,2017,3,0.025954764553207266
30 minutes,61,2017,3,0.02261772339636633
bowling alley,58,2017,3,0.021505376344086023
parking lot,56,2017,3,0.020763811642565813
la fitness,52,2017,3,0.0192806822395254
10 minutes,50,2017,3,0.01853911753800519
birthday party,50,2017,3,0.01853911753800519
2 hours,45,2017,3,0.01668520578420467
pretty cool,44,2017,3,0.016314423433444566
15 minutes,43,2017,3,0.015943641082684465
circus circus,40,2017,3,0.014831294030404153
20 minutes,39,2017,3,0.014460511679644048
free weights,36,2017,3,0.013348164627363738
driving range,34,2017,3,0.01260659992584353
5 minutes,32,2017,3,0.011865035224323322
ice cream,31,2017,3,0.011494252873563218
nthe staff,31,2017,3,0.011494252873563218
gift shop,30,2017,3,0.011123470522803115
1 2,29,2017,3,0.010752688172043012
mini golf,29,2017,3,0.010752688172043012
5 star,28,2017,3,0.010381905821282907
multiple times,28,2017,3,0.010381905821282907
lazy river,27,2017,3,0.010011123470522803
arcade games,26,2017,3,0.0096403411197627
friendly staff,26,2017,3,0.0096403411197627
personal training,25,2017,3,0.009269558769002595
wave pool,25,2017,3,0.009269558769002595
highly recommend,24,2017,3,0.008898776418242492
pretty clean,24,2017,3,0.008898776418242492
wait time,24,2017,3,0.008898776418242492
fun time,23,2017,3,0.008527994067482388
pro shop,23,2017,3,0.008527994067482388
4 stars,22,2017,3,0.008157211716722283
cardio equipment,22,2017,3,0.008157211716722283
water park,22,2017,3,0.008157211716722283
2 3,20,2017,3,0.007415647015202077
24 hour,19,2017,3,0.0070448646644419724
3 4,19,2017,3,0.0070448646644419724
3 times,19,2017,3,0.0070448646644419724
30 minute,19,2017,3,0.0070448646644419724
half hour,19,2017,3,0.0070448646644419724
hot tub,19,2017,3,0.0070448646644419724
super nice,19,2017,3,0.0070448646644419724
3 hours,18,2017,3,0.006674082313681869
cardio machines,18,2017,3,0.006674082313681869
friday night,18,2017,3,0.006674082313681869
pretty nice,18,2017,3,0.006674082313681869
star rating,18,2017,3,0.006674082313681869
1 star,17,2017,3,0.006303299962921765
basketball court,17,2017,3,0.006303299962921765
happy hour,17,2017,3,0.006303299962921765
planet fitness,17,2017,3,0.006303299962921765
pretty fun,17,2017,3,0.006303299962921765
splash pad,17,2017,3,0.006303299962921765
toilet paper,17,2017,3,0.006303299962921765
2 stars,16,2017,3,0.005932517612161661
3 star,16,2017,3,0.005932517612161661
day pass,16,2017,3,0.005932517612161661
fitness classes,16,2017,3,0.005932517612161661
laser tag,16,2017,3,0.005932517612161661
saturday night,16,2017,3,0.005932517612161661
snack bar,16,2017,3,0.005932517612161661
squat racks,16,2017,3,0.005932517612161661
