bigram,n,year,star,pec
county sheriff,6,2015,1,0.003947368421052632
cross body,6,2015,1,0.003947368421052632
front door,6,2015,1,0.003947368421052632
government agency,6,2015,1,0.003947368421052632
government workers,6,2015,1,0.003947368421052632
post office,38,2018,2,0.11176470588235295
customer service,19,2018,2,0.05588235294117647
10 minutes,9,2018,2,0.026470588235294117
light rail,8,2018,2,0.023529411764705882
cell phone,7,2018,2,0.020588235294117647
post offices,7,2018,2,0.020588235294117647
2 3,6,2018,2,0.01764705882352941
2 hours,6,2018,2,0.01764705882352941
parking lot,6,2018,2,0.01764705882352941
2 stars,5,2018,2,0.014705882352941176
30 minutes,5,2018,2,0.014705882352941176
appointment time,5,2018,2,0.014705882352941176
dog park,5,2018,2,0.014705882352941176
drivers license,4,2018,2,0.011764705882352941
exact change,4,2018,2,0.011764705882352941
front desk,4,2018,2,0.011764705882352941
wait time,4,2018,2,0.011764705882352941
1 2,3,2018,2,0.008823529411764706
1 hour,3,2018,2,0.008823529411764706
15 mins,3,2018,2,0.008823529411764706
15 minutes,3,2018,2,0.008823529411764706
20 minutes,3,2018,2,0.008823529411764706
45 minutes,3,2018,2,0.008823529411764706
5 times,3,2018,2,0.008823529411764706
address change,3,2018,2,0.008823529411764706
broadview heights,3,2018,2,0.008823529411764706
civil society,3,2018,2,0.008823529411764706
days ago,3,2018,2,0.008823529411764706
dmv appt,3,2018,2,0.008823529411764706
dog owners,3,2018,2,0.008823529411764706
entire time,3,2018,2,0.008823529411764706
false information,3,2018,2,0.008823529411764706
gift shop,3,2018,2,0.008823529411764706
haunted house,3,2018,2,0.008823529411764706
health card,3,2018,2,0.008823529411764706
horizon ridge,3,2018,2,0.008823529411764706
hour wait,3,2018,2,0.008823529411764706
ice cream,3,2018,2,0.008823529411764706
lunch hour,3,2018,2,0.008823529411764706
pebble road,3,2018,2,0.008823529411764706
people waiting,3,2018,2,0.008823529411764706
petting zoo,3,2018,2,0.008823529411764706
police department,3,2018,2,0.008823529411764706
post master,3,2018,2,0.008823529411764706
scheduled appointment,3,2018,2,0.008823529411764706
tour guide,3,2018,2,0.008823529411764706
wait times,3,2018,2,0.008823529411764706
worst customer,3,2018,2,0.008823529411764706
wrong address,3,2018,2,0.008823529411764706
10 30,2,2018,2,0.0058823529411764705
11 16,2,2018,2,0.0058823529411764705
12 50,2,2018,2,0.0058823529411764705
15 pm,2,2018,2,0.0058823529411764705
2 day,2,2018,2,0.0058823529411764705
2 days,2,2018,2,0.0058823529411764705
2 months,2,2018,2,0.0058823529411764705
2 people,2,2018,2,0.0058823529411764705
2 trips,2,2018,2,0.0058823529411764705
3 4,2,2018,2,0.0058823529411764705
4 days,2,2018,2,0.0058823529411764705
4 hours,2,2018,2,0.0058823529411764705
5 hr,2,2018,2,0.0058823529411764705
5 stars,2,2018,2,0.0058823529411764705
5th largest,2,2018,2,0.0058823529411764705
89123 post,2,2018,2,0.0058823529411764705
9 pm,2,2018,2,0.0058823529411764705
absolute worst,2,2018,2,0.0058823529411764705
additional star,2,2018,2,0.0058823529411764705
angry voice,2,2018,2,0.0058823529411764705
appreciation week,2,2018,2,0.0058823529411764705
bad reviews,2,2018,2,0.0058823529411764705
bad taste,2,2018,2,0.0058823529411764705
banana pancakes,2,2018,2,0.0058823529411764705
beautiful building,2,2018,2,0.0058823529411764705
black people,2,2018,2,0.0058823529411764705
board books,2,2018,2,0.0058823529411764705
bulk mail,2,2018,2,0.0058823529411764705
bus schedule,2,2018,2,0.0058823529411764705
carpeted floors,2,2018,2,0.0058823529411764705
central library,2,2018,2,0.0058823529411764705
cheese steak,2,2018,2,0.0058823529411764705
communal tables,2,2018,2,0.0058823529411764705
condescending tone,2,2018,2,0.0058823529411764705
constant noise,2,2018,2,0.0058823529411764705
dead rat,2,2018,2,0.0058823529411764705
debit cards,2,2018,2,0.0058823529411764705
delivered 3,2,2018,2,0.0058823529411764705
dog parks,2,2018,2,0.0058823529411764705
double check,2,2018,2,0.0058823529411764705
downtown pittsburgh,2,2018,2,0.0058823529411764705
driving license,2,2018,2,0.0058823529411764705
driving test,2,2018,2,0.0058823529411764705
eat pancakes,2,2018,2,0.0058823529411764705
evening hours,2,2018,2,0.0058823529411764705
express mail,2,2018,2,0.0058823529411764705
extra star,2,2018,2,0.0058823529411764705
feel bad,2,2018,2,0.0058823529411764705
finally addressed,2,2018,2,0.0058823529411764705
fort mill,2,2018,2,0.0058823529411764705
friendly staff,2,2018,2,0.0058823529411764705
post office,35,2015,2,0.10324483775811209
customer service,13,2015,2,0.038348082595870206
20 minutes,10,2015,2,0.029498525073746312
parking lot,9,2015,2,0.02654867256637168
2 hours,7,2015,2,0.02064896755162242
2 stars,7,2015,2,0.02064896755162242
dash pass,7,2015,2,0.02064896755162242
10 minutes,6,2015,2,0.017699115044247787
cn tower,5,2015,2,0.014749262536873156
de la,5,2015,2,0.014749262536873156
mail carrier,5,2015,2,0.014749262536873156
1 2,4,2015,2,0.011799410029498525
10 15,4,2015,2,0.011799410029498525
4 hours,4,2015,2,0.011799410029498525
cell phones,4,2015,2,0.011799410029498525
children's section,4,2015,2,0.011799410029498525
hour wait,4,2015,2,0.011799410029498525
las vegas,4,2015,2,0.011799410029498525
lillian smith,4,2015,2,0.011799410029498525
port authority,4,2015,2,0.011799410029498525
post box,4,2015,2,0.011799410029498525
security guard,4,2015,2,0.011799410029498525
wait time,4,2015,2,0.011799410029498525
00 pm,3,2015,2,0.008849557522123894
1 hour,3,2015,2,0.008849557522123894
2 3,3,2015,2,0.008849557522123894
3 hours,3,2015,2,0.008849557522123894
beautiful library,3,2015,2,0.008849557522123894
blue jays,3,2015,2,0.008849557522123894
credit card,3,2015,2,0.008849557522123894
fair share,3,2015,2,0.008849557522123894
family waiting,3,2015,2,0.008849557522123894
gift shop,3,2015,2,0.008849557522123894
glass floor,3,2015,2,0.008849557522123894
hot dog,3,2015,2,0.008849557522123894
insurance information,3,2015,2,0.008849557522123894
la cn,3,2015,2,0.008849557522123894
light rail,3,2015,2,0.008849557522123894
multiple times,3,2015,2,0.008849557522123894
observation deck,3,2015,2,0.008849557522123894
people waiting,3,2015,2,0.008849557522123894
pre check,3,2015,2,0.008849557522123894
priority mail,3,2015,2,0.008849557522123894
public library,3,2015,2,0.008849557522123894
real time,3,2015,2,0.008849557522123894
rush hour,3,2015,2,0.008849557522123894
rush rush,3,2015,2,0.008849557522123894
social security,3,2015,2,0.008849557522123894
text messaging,3,2015,2,0.008849557522123894
tour leader,3,2015,2,0.008849557522123894
weird parking,3,2015,2,0.008849557522123894
15 days,2,2015,2,0.0058997050147492625
15 minute,2,2015,2,0.0058997050147492625
15 minutes,2,2015,2,0.0058997050147492625
2 hour,2,2015,2,0.0058997050147492625
25 pp,2,2015,2,0.0058997050147492625
2nd time,2,2015,2,0.0058997050147492625
3 00,2,2015,2,0.0058997050147492625
3 times,2,2015,2,0.0058997050147492625
30 minutes,2,2015,2,0.0058997050147492625
4 hour,2,2015,2,0.0058997050147492625
5 10,2,2015,2,0.0058997050147492625
5 feet,2,2015,2,0.0058997050147492625
additional amount,2,2015,2,0.0058997050147492625
air conditioning,2,2015,2,0.0058997050147492625
assisting customers,2,2015,2,0.0058997050147492625
au sommet,2,2015,2,0.0058997050147492625
billing department,2,2015,2,0.0058997050147492625
birth certificate,2,2015,2,0.0058997050147492625
bus system,2,2015,2,0.0058997050147492625
busy day,2,2015,2,0.0058997050147492625
canada post,2,2015,2,0.0058997050147492625
caucasian hair,2,2015,2,0.0058997050147492625
cell phone,2,2015,2,0.0058997050147492625
clark county,2,2015,2,0.0058997050147492625
closing time,2,2015,2,0.0058997050147492625
compl tement,2,2015,2,0.0058997050147492625
ct scan,2,2015,2,0.0058997050147492625
customer relations,2,2015,2,0.0058997050147492625
de marcher,2,2015,2,0.0058997050147492625
de toronto,2,2015,2,0.0058997050147492625
driver's license,2,2015,2,0.0058997050147492625
evil people,2,2015,2,0.0058997050147492625
exotic animal,2,2015,2,0.0058997050147492625
farmer's market,2,2015,2,0.0058997050147492625
fifteen minutes,2,2015,2,0.0058997050147492625
food court,2,2015,2,0.0058997050147492625
free admission,2,2015,2,0.0058997050147492625
friendly staff,2,2015,2,0.0058997050147492625
front desk,2,2015,2,0.0058997050147492625
government run,2,2015,2,0.0058997050147492625
hallmark store,2,2015,2,0.0058997050147492625
information desk,2,2015,2,0.0058997050147492625
information line,2,2015,2,0.0058997050147492625
kids club,2,2015,2,0.0058997050147492625
kids section,2,2015,2,0.0058997050147492625
la tour,2,2015,2,0.0058997050147492625
lady snapped,2,2015,2,0.0058997050147492625
lady tells,2,2015,2,0.0058997050147492625
les 10,2,2015,2,0.0058997050147492625
las vegas,146,2015,5,0.10398860398860399
post office,104,2015,5,0.07407407407407407
customer service,63,2015,5,0.04487179487179487
highly recommend,56,2015,5,0.039886039886039885
15 minutes,42,2015,5,0.029914529914529916
pink jeep,35,2015,5,0.02492877492877493
tour guide,34,2015,5,0.024216524216524215
hoover dam,27,2015,5,0.019230769230769232
parking lot,24,2015,5,0.017094017094017096
30 minutes,23,2015,5,0.01638176638176638
gift shop,23,2015,5,0.01638176638176638
observation deck,21,2015,5,0.014957264957264958
super friendly,21,2015,5,0.014957264957264958
10 minutes,20,2015,5,0.014245014245014245
friendly staff,20,2015,5,0.014245014245014245
20 minutes,18,2015,5,0.01282051282051282
library card,18,2015,5,0.01282051282051282
red rock,18,2015,5,0.01282051282051282
5 stars,17,2015,5,0.012108262108262107
5 minutes,14,2015,5,0.009971509971509971
super fast,14,2015,5,0.009971509971509971
duquesne incline,13,2015,5,0.009259259259259259
eiffel tower,13,2015,5,0.009259259259259259
grand canyon,13,2015,5,0.009259259259259259
half hour,13,2015,5,0.009259259259259259
public library,13,2015,5,0.009259259259259259
bellagio fountains,12,2015,5,0.008547008547008548
story time,12,2015,5,0.008547008547008548
wait time,12,2015,5,0.008547008547008548
12 00,11,2015,5,0.007834757834757835
breath taking,11,2015,5,0.007834757834757835
front desk,11,2015,5,0.007834757834757835
highly recommended,11,2015,5,0.007834757834757835
jeep tours,11,2015,5,0.007834757834757835
rock canyon,11,2015,5,0.007834757834757835
cn tower,10,2015,5,0.007122507122507123
free wifi,10,2015,5,0.007122507122507123
glass floor,10,2015,5,0.007122507122507123
love coming,10,2015,5,0.007122507122507123
night time,10,2015,5,0.007122507122507123
round trip,10,2015,5,0.007122507122507123
vegas sign,10,2015,5,0.007122507122507123
5 star,9,2015,5,0.00641025641025641
clark county,9,2015,5,0.00641025641025641
coffee shop,9,2015,5,0.00641025641025641
drivers license,9,2015,5,0.00641025641025641
exact change,9,2015,5,0.00641025641025641
friendly helpful,9,2015,5,0.00641025641025641
saturday morning,9,2015,5,0.00641025641025641
super nice,9,2015,5,0.00641025641025641
walking distance,9,2015,5,0.00641025641025641
00 pm,8,2015,5,0.005698005698005698
convention center,8,2015,5,0.005698005698005698
extremely helpful,8,2015,5,0.005698005698005698
guided tour,8,2015,5,0.005698005698005698
nthe staff,8,2015,5,0.005698005698005698
recommend taking,8,2015,5,0.005698005698005698
valley metro,8,2015,5,0.005698005698005698
1 2,7,2015,5,0.004985754985754986
15 min,7,2015,5,0.004985754985754986
beautiful view,7,2015,5,0.004985754985754986
excellent customer,7,2015,5,0.004985754985754986
friendly service,7,2015,5,0.004985754985754986
kid friendly,7,2015,5,0.004985754985754986
light rail,7,2015,5,0.004985754985754986
