bigram,n,year,star,pec
parking lot,7,2015,1,0.005718954248366013
poor customer,7,2015,1,0.005718954248366013
positive reviews,7,2015,1,0.005718954248366013
real estate,7,2015,1,0.005718954248366013
star rating,7,2015,1,0.005718954248366013
star review,7,2015,1,0.005718954248366013
1.3 hp,6,2015,1,0.004901960784313725
2 drinks,6,2015,1,0.004901960784313725
24 hour,6,2015,1,0.004901960784313725
3 4,6,2015,1,0.004901960784313725
3 month,6,2015,1,0.004901960784313725
30 minute,6,2015,1,0.004901960784313725
4 days,6,2015,1,0.004901960784313725
4 months,6,2015,1,0.004901960784313725
5 hours,6,2015,1,0.004901960784313725
5 star,6,2015,1,0.004901960784313725
absolute worst,6,2015,1,0.004901960784313725
bad review,6,2015,1,0.004901960784313725
highly recommend,28,2016,4,0.03954802259887006
5 stars,26,2016,4,0.03672316384180791
front desk,22,2016,4,0.031073446327683617
4 stars,21,2016,4,0.029661016949152543
las vegas,19,2016,4,0.026836158192090395
cactus garden,17,2016,4,0.02401129943502825
customer service,15,2016,4,0.0211864406779661
2 hours,14,2016,4,0.01977401129943503
parking lot,14,2016,4,0.01977401129943503
chocolate factory,13,2016,4,0.018361581920903956
hair cut,13,2016,4,0.018361581920903956
gift shop,12,2016,4,0.01694915254237288
3 hours,11,2016,4,0.015536723163841809
friendly staff,10,2016,4,0.014124293785310734
ice cream,10,2016,4,0.014124293785310734
fun time,9,2016,4,0.012711864406779662
pretty cool,9,2016,4,0.012711864406779662
1 2,8,2016,4,0.011299435028248588
2 hour,8,2016,4,0.011299435028248588
date night,8,2016,4,0.011299435028248588
dim sum,8,2016,4,0.011299435028248588
girls night,8,2016,4,0.011299435028248588
nthe staff,8,2016,4,0.011299435028248588
paint nite,8,2016,4,0.011299435028248588
15 minutes,7,2016,4,0.009887005649717515
2 months,7,2016,4,0.009887005649717515
amazing experience,7,2016,4,0.009887005649717515
bad experience,7,2016,4,0.009887005649717515
bit pricey,7,2016,4,0.009887005649717515
cactus gardens,7,2016,4,0.009887005649717515
christmas lights,7,2016,4,0.009887005649717515
fun experience,7,2016,4,0.009887005649717515
top notch,7,2016,4,0.009887005649717515
2 3,6,2016,4,0.00847457627118644
30 minutes,6,2016,4,0.00847457627118644
5 star,6,2016,4,0.00847457627118644
birthday party,6,2016,4,0.00847457627118644
bread pudding,6,2016,4,0.00847457627118644
chocolate chip,6,2016,4,0.00847457627118644
dance class,6,2016,4,0.00847457627118644
feel comfortable,6,2016,4,0.00847457627118644
hard time,6,2016,4,0.00847457627118644
highly recommended,6,2016,4,0.00847457627118644
hip hop,6,2016,4,0.00847457627118644
kid friendly,6,2016,4,0.00847457627118644
lobster bisque,6,2016,4,0.00847457627118644
parking garage,6,2016,4,0.00847457627118644
picnic tables,6,2016,4,0.00847457627118644
saint sauveur,6,2016,4,0.00847457627118644
super friendly,6,2016,4,0.00847457627118644
6 months,5,2016,4,0.007062146892655367
aveda institute,5,2016,4,0.007062146892655367
child care,5,2016,4,0.007062146892655367
chip cookie,5,2016,4,0.007062146892655367
cooking class,5,2016,4,0.007062146892655367
decent amount,5,2016,4,0.007062146892655367
extremely helpful,5,2016,4,0.007062146892655367
fish fry,5,2016,4,0.007062146892655367
food glorious,5,2016,4,0.007062146892655367
french toast,5,2016,4,0.007062146892655367
fun activity,5,2016,4,0.007062146892655367
fun night,5,2016,4,0.007062146892655367
glorious food,5,2016,4,0.007062146892655367
hot yoga,5,2016,4,0.007062146892655367
mother's day,5,2016,4,0.007062146892655367
nthe instructors,5,2016,4,0.007062146892655367
positive experience,5,2016,4,0.007062146892655367
science center,5,2016,4,0.007062146892655367
story time,5,2016,4,0.007062146892655367
street parking,5,2016,4,0.007062146892655367
strip club,5,2016,4,0.007062146892655367
student union,5,2016,4,0.007062146892655367
team building,5,2016,4,0.007062146892655367
wine tasting,5,2016,4,0.007062146892655367
2 weeks,4,2016,4,0.005649717514124294
30 pm,4,2016,4,0.005649717514124294
absolutely love,4,2016,4,0.005649717514124294
aerial yoga,4,2016,4,0.005649717514124294
air conditioning,4,2016,4,0.005649717514124294
ample parking,4,2016,4,0.005649717514124294
art gallery,4,2016,4,0.005649717514124294
arts center,4,2016,4,0.005649717514124294
call ahead,4,2016,4,0.005649717514124294
cardio machines,4,2016,4,0.005649717514124294
chicken salad,4,2016,4,0.005649717514124294
chinese food,4,2016,4,0.005649717514124294
chocolate cake,4,2016,4,0.005649717514124294
chocolate covered,4,2016,4,0.005649717514124294
chocolate tour,4,2016,4,0.005649717514124294
cooking classes,4,2016,4,0.005649717514124294
creme br,4,2016,4,0.005649717514124294
dance floor,4,2016,4,0.005649717514124294
daughter loves,4,2016,4,0.005649717514124294
entire time,4,2016,4,0.005649717514124294
fast food,4,2016,4,0.005649717514124294
free weights,4,2016,4,0.005649717514124294
graduate level,4,2016,4,0.005649717514124294
green tea,4,2016,4,0.005649717514124294
groupon deal,4,2016,4,0.005649717514124294
helpful staff,4,2016,4,0.005649717514124294
highly recommend,360,2015,5,0.1301989150090416
las vegas,155,2015,5,0.05605786618444846
customer service,96,2015,5,0.03471971066907776
top notch,63,2015,5,0.02278481012658228
absolutely love,58,2015,5,0.020976491862567812
super friendly,49,2015,5,0.017721518987341773
dr smith,46,2015,5,0.016636528028933093
front desk,44,2015,5,0.015913200723327307
nthe staff,42,2015,5,0.015189873417721518
highly recommended,40,2015,5,0.014466546112115732
feel comfortable,37,2015,5,0.013381555153707052
day care,36,2015,5,0.013019891500904159
love love,36,2015,5,0.013019891500904159
5 stars,35,2015,5,0.012658227848101266
friendly staff,35,2015,5,0.012658227848101266
real estate,34,2015,5,0.012296564195298372
date night,33,2015,5,0.011934900542495479
6 months,32,2015,5,0.011573236889692586
amazing experience,31,2015,5,0.011211573236889693
absolutely amazing,30,2015,5,0.0108499095840868
birthday party,30,2015,5,0.0108499095840868
child care,30,2015,5,0.0108499095840868
amazing job,29,2015,5,0.010488245931283906
creative kids,28,2015,5,0.010126582278481013
son loves,28,2015,5,0.010126582278481013
ni highly,27,2015,5,0.00976491862567812
months ago,26,2015,5,0.009403254972875226
driving school,25,2015,5,0.009041591320072333
summer camp,25,2015,5,0.009041591320072333
daughter loves,24,2015,5,0.00867992766726944
super helpful,24,2015,5,0.00867992766726944
helpful staff,23,2015,5,0.008318264014466547
1 2,22,2015,5,0.007956600361663653
extremely helpful,22,2015,5,0.007956600361663653
kids love,22,2015,5,0.007956600361663653
awesome experience,21,2015,5,0.007594936708860759
class sizes,21,2015,5,0.007594936708860759
entire staff,21,2015,5,0.007594936708860759
private lessons,21,2015,5,0.007594936708860759
super nice,21,2015,5,0.007594936708860759
swim lessons,21,2015,5,0.007594936708860759
3 hours,20,2015,5,0.007233273056057866
penn foster,20,2015,5,0.007233273056057866
totally worth,20,2015,5,0.007233273056057866
gentlemen's club,19,2015,5,0.006871609403254973
gun store,19,2015,5,0.006871609403254973
hair cut,19,2015,5,0.006871609403254973
parking lot,19,2015,5,0.006871609403254973
pole dancing,19,2015,5,0.006871609403254973
swim school,19,2015,5,0.006871609403254973
weeks ago,19,2015,5,0.006871609403254973
30 minutes,18,2015,5,0.0065099457504520794
ni love,18,2015,5,0.0065099457504520794
son started,18,2015,5,0.0065099457504520794
started taking,18,2015,5,0.0065099457504520794
strip club,18,2015,5,0.0065099457504520794
10 minutes,17,2015,5,0.006148282097649186
2 weeks,17,2015,5,0.006148282097649186
24 hours,17,2015,5,0.006148282097649186
4 months,17,2015,5,0.006148282097649186
bachelorette party,17,2015,5,0.006148282097649186
dream racing,17,2015,5,0.006148282097649186
ice cream,17,2015,5,0.006148282097649186
paul mitchell,17,2015,5,0.006148282097649186
pre school,17,2015,5,0.006148282097649186
art museum,16,2015,5,0.005786618444846293
choice center,16,2015,5,0.005786618444846293
driving experience,16,2015,5,0.005786618444846293
girls night,16,2015,5,0.005786618444846293
learning center,16,2015,5,0.005786618444846293
learning environment,16,2015,5,0.005786618444846293
nmy daughter,16,2015,5,0.005786618444846293
rising star,16,2015,5,0.005786618444846293
skill level,16,2015,5,0.005786618444846293
super fun,16,2015,5,0.005786618444846293
yoga studio,16,2015,5,0.005786618444846293
2 hours,15,2015,5,0.0054249547920434
absolutely loved,15,2015,5,0.0054249547920434
bad experience,15,2015,5,0.0054249547920434
cactus garden,15,2015,5,0.0054249547920434
field trips,15,2015,5,0.0054249547920434
hidden gem,15,2015,5,0.0054249547920434
kids loved,15,2015,5,0.0054249547920434
learning experience,15,2015,5,0.0054249547920434
love coming,15,2015,5,0.0054249547920434
potty training,15,2015,5,0.0054249547920434
real life,15,2015,5,0.0054249547920434
spartan arms,15,2015,5,0.0054249547920434
taking care,15,2015,5,0.0054249547920434
tutor time,15,2015,5,0.0054249547920434
3 months,14,2015,5,0.005063291139240506
5 star,14,2015,5,0.005063291139240506
absolutely loves,14,2015,5,0.005063291139240506
excellent job,14,2015,5,0.005063291139240506
goddard school,14,2015,5,0.005063291139240506
green valley,14,2015,5,0.005063291139240506
limits scuba,14,2015,5,0.005063291139240506
office staff,14,2015,5,0.005063291139240506
positive experience,14,2015,5,0.005063291139240506
public school,14,2015,5,0.005063291139240506
front desk,22,2015,2,0.05472636815920398
dim sum,19,2015,2,0.0472636815920398
customer service,13,2015,2,0.03233830845771144
30 minutes,11,2015,2,0.02736318407960199
5 minutes,11,2015,2,0.02736318407960199
20 minutes,10,2015,2,0.024875621890547265
community college,8,2015,2,0.01990049751243781
day care,8,2015,2,0.01990049751243781
financial aid,8,2015,2,0.01990049751243781
las vegas,8,2015,2,0.01990049751243781
2 stars,6,2015,2,0.014925373134328358
10 minutes,5,2015,2,0.012437810945273632
2 3,5,2015,2,0.012437810945273632
mini hoops,5,2015,2,0.012437810945273632
phone call,5,2015,2,0.012437810945273632
strip club,5,2015,2,0.012437810945273632
tv time,5,2015,2,0.012437810945273632
1 hour,4,2015,2,0.009950248756218905
15 minutes,4,2015,2,0.009950248756218905
2 hours,4,2015,2,0.009950248756218905
24 7,4,2015,2,0.009950248756218905
5 7,4,2015,2,0.009950248756218905
escalation team,4,2015,2,0.009950248756218905
foot pedal,4,2015,2,0.009950248756218905
genius bar,4,2015,2,0.009950248756218905
gift shop,4,2015,2,0.009950248756218905
lap dances,4,2015,2,0.009950248756218905
office staff,4,2015,2,0.009950248756218905
parent tot,4,2015,2,0.009950248756218905
parking garage,4,2015,2,0.009950248756218905
paying attention,4,2015,2,0.009950248756218905
swim school,4,2015,2,0.009950248756218905
1 star,3,2015,2,0.007462686567164179
2 star,3,2015,2,0.007462686567164179
3 hours,3,2015,2,0.007462686567164179
3 times,3,2015,2,0.007462686567164179
4 5,3,2015,2,0.007462686567164179
5 stars,3,2015,2,0.007462686567164179
6 weeks,3,2015,2,0.007462686567164179
air conditioning,3,2015,2,0.007462686567164179
alliance francaise,3,2015,2,0.007462686567164179
bad apples,3,2015,2,0.007462686567164179
bad day,3,2015,2,0.007462686567164179
bad experience,3,2015,2,0.007462686567164179
blow dry,3,2015,2,0.007462686567164179
blue screen,3,2015,2,0.007462686567164179
body scrub,3,2015,2,0.007462686567164179
cactus garden,3,2015,2,0.007462686567164179
children's section,3,2015,2,0.007462686567164179
cooked properly,3,2015,2,0.007462686567164179
cooking school,3,2015,2,0.007462686567164179
credit card,3,2015,2,0.007462686567164179
desert perinatal,3,2015,2,0.007462686567164179
education program,3,2015,2,0.007462686567164179
entire time,3,2015,2,0.007462686567164179
fa dept,3,2015,2,0.007462686567164179
final exam,3,2015,2,0.007462686567164179
friday night,3,2015,2,0.007462686567164179
highly disappointed,3,2015,2,0.007462686567164179
lap dance,3,2015,2,0.007462686567164179
laser grade,3,2015,2,0.007462686567164179
metal hanger,3,2015,2,0.007462686567164179
